Section,ScanTime,Entrance
GeneralPublic,12/09/22 19:22,TRUE
GeneralPublic,12/09/22 19:22,FALSE
GeneralPublic,12/09/22 19:22,TRUE
GeneralPublic,12/09/22 19:22,TRUE
SeasonTicketHolder,12/09/22 19:22,TRUE
Family,12/09/22 19:22,TRUE
Family,12/09/22 19:22,FALSE
Party,12/09/22 19:22,FALSE
Family,12/09/22 19:22,FALSE
Party,12/09/22 19:22,FALSE
SeasonTicketHolder,12/09/22 19:22,TRUE
Visitor,12/09/22 19:22,TRUE
GeneralPublic,12/09/22 19:22,TRUE
Visitor,12/09/22 19:22,TRUE
Family,12/09/22 19:23,TRUE
Family,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,FALSE
GeneralPublic,12/09/22 19:23,TRUE
Visitor,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
Party,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,FALSE
GeneralPublic,12/09/22 19:23,TRUE
Party,12/09/22 19:23,TRUE
Party,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
Party,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,FALSE
GeneralPublic,12/09/22 19:23,TRUE
Party,12/09/22 19:23,FALSE
Family,12/09/22 19:23,FALSE
GeneralPublic,12/09/22 19:23,TRUE
Visitor,12/09/22 19:23,TRUE
Family,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,TRUE
Party,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
Family,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,TRUE
SeasonTicketHolder,12/09/22 19:23,TRUE
Visitor,12/09/22 19:23,TRUE
GeneralPublic,12/09/22 19:24,FALSE
SeasonTicketHolder,12/09/22 19:24,TRUE
Visitor,12/09/22 19:24,FALSE
SeasonTicketHolder,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,FALSE
GeneralPublic,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,TRUE
Party,12/09/22 19:24,TRUE
Visitor,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,FALSE
Visitor,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
Family,12/09/22 19:24,TRUE
Family,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
Family,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,TRUE
Visitor,12/09/22 19:24,TRUE
Party,12/09/22 19:24,TRUE
Family,12/09/22 19:24,FALSE
SeasonTicketHolder,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
Visitor,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
Visitor,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,TRUE
Party,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,FALSE
Visitor,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
GeneralPublic,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
Family,12/09/22 19:24,TRUE
Party,12/09/22 19:24,TRUE
Visitor,12/09/22 19:24,TRUE
Party,12/09/22 19:24,FALSE
Party,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:24,TRUE
SeasonTicketHolder,12/09/22 19:25,TRUE
Visitor,12/09/22 19:25,TRUE
Family,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
Family,12/09/22 19:25,TRUE
Family,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
Family,12/09/22 19:25,FALSE
GeneralPublic,12/09/22 19:25,TRUE
SeasonTicketHolder,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
Family,12/09/22 19:25,TRUE
Visitor,12/09/22 19:25,FALSE
Family,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
Party,12/09/22 19:25,FALSE
GeneralPublic,12/09/22 19:25,FALSE
GeneralPublic,12/09/22 19:25,TRUE
SeasonTicketHolder,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
Family,12/09/22 19:25,FALSE
Party,12/09/22 19:25,TRUE
Family,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
Party,12/09/22 19:25,FALSE
GeneralPublic,12/09/22 19:25,TRUE
SeasonTicketHolder,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
SeasonTicketHolder,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
SeasonTicketHolder,12/09/22 19:25,TRUE
SeasonTicketHolder,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
Visitor,12/09/22 19:25,TRUE
SeasonTicketHolder,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
Party,12/09/22 19:25,FALSE
SeasonTicketHolder,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
Party,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:25,TRUE
GeneralPublic,12/09/22 19:26,FALSE
GeneralPublic,12/09/22 19:26,FALSE
SeasonTicketHolder,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,TRUE
GeneralPublic,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,FALSE
SeasonTicketHolder,12/09/22 19:26,TRUE
Party,12/09/22 19:26,TRUE
GeneralPublic,12/09/22 19:26,TRUE
Family,12/09/22 19:26,TRUE
Visitor,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,TRUE
Party,12/09/22 19:26,TRUE
GeneralPublic,12/09/22 19:26,FALSE
SeasonTicketHolder,12/09/22 19:26,TRUE
Party,12/09/22 19:26,FALSE
Family,12/09/22 19:26,FALSE
GeneralPublic,12/09/22 19:26,TRUE
Visitor,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,TRUE
Party,12/09/22 19:26,TRUE
GeneralPublic,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,FALSE
Family,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,FALSE
Family,12/09/22 19:26,TRUE
Party,12/09/22 19:26,FALSE
SeasonTicketHolder,12/09/22 19:26,TRUE
Party,12/09/22 19:26,TRUE
Party,12/09/22 19:26,FALSE
GeneralPublic,12/09/22 19:26,FALSE
GeneralPublic,12/09/22 19:26,FALSE
Family,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,TRUE
Party,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,TRUE
Party,12/09/22 19:26,TRUE
Party,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:26,TRUE
SeasonTicketHolder,12/09/22 19:27,TRUE
SeasonTicketHolder,12/09/22 19:27,TRUE
GeneralPublic,12/09/22 19:27,TRUE
Visitor,12/09/22 19:27,FALSE
GeneralPublic,12/09/22 19:27,TRUE
SeasonTicketHolder,12/09/22 19:27,TRUE
GeneralPublic,12/09/22 19:27,TRUE
SeasonTicketHolder,12/09/22 19:27,TRUE
GeneralPublic,12/09/22 19:27,TRUE
Party,12/09/22 19:27,TRUE
Party,12/09/22 19:27,TRUE
Party,12/09/22 19:27,FALSE
SeasonTicketHolder,12/09/22 19:27,TRUE
Visitor,12/09/22 19:27,TRUE
GeneralPublic,12/09/22 19:27,TRUE
Visitor,12/09/22 19:27,FALSE
Party,12/09/22 19:27,FALSE
GeneralPublic,12/09/22 19:27,TRUE
Party,12/09/22 19:27,TRUE
SeasonTicketHolder,12/09/22 19:27,TRUE
GeneralPublic,12/09/22 19:27,TRUE
Family,12/09/22 19:27,TRUE
Family,12/09/22 19:27,FALSE
Family,12/09/22 19:27,TRUE
GeneralPublic,12/09/22 19:27,TRUE
Party,12/09/22 19:27,FALSE
GeneralPublic,12/09/22 19:27,TRUE
Party,12/09/22 19:27,TRUE
Visitor,12/09/22 19:27,FALSE
GeneralPublic,12/09/22 19:27,TRUE
Visitor,12/09/22 19:27,TRUE
Family,12/09/22 19:27,TRUE
SeasonTicketHolder,12/09/22 19:27,TRUE
SeasonTicketHolder,12/09/22 19:28,FALSE
GeneralPublic,12/09/22 19:28,TRUE
Visitor,12/09/22 19:28,TRUE
SeasonTicketHolder,12/09/22 19:28,TRUE
Family,12/09/22 19:28,TRUE
Visitor,12/09/22 19:28,TRUE
Party,12/09/22 19:28,FALSE
SeasonTicketHolder,12/09/22 19:28,TRUE
Visitor,12/09/22 19:28,TRUE
Party,12/09/22 19:28,TRUE
Party,12/09/22 19:28,TRUE
Family,12/09/22 19:28,FALSE
Party,12/09/22 19:28,FALSE
SeasonTicketHolder,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,FALSE
Party,12/09/22 19:28,TRUE
SeasonTicketHolder,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
SeasonTicketHolder,12/09/22 19:28,TRUE
Party,12/09/22 19:28,TRUE
Party,12/09/22 19:28,FALSE
Party,12/09/22 19:28,TRUE
Party,12/09/22 19:28,TRUE
SeasonTicketHolder,12/09/22 19:28,TRUE
Family,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
Family,12/09/22 19:28,TRUE
SeasonTicketHolder,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,FALSE
Family,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
Party,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
GeneralPublic,12/09/22 19:28,TRUE
Family,12/09/22 19:28,TRUE
Visitor,12/09/22 19:28,TRUE
SeasonTicketHolder,12/09/22 19:29,TRUE
Visitor,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
Family,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,FALSE
SeasonTicketHolder,12/09/22 19:29,FALSE
GeneralPublic,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
Family,12/09/22 19:29,TRUE
Party,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,TRUE
Party,12/09/22 19:29,TRUE
Family,12/09/22 19:29,FALSE
GeneralPublic,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,FALSE
GeneralPublic,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,FALSE
SeasonTicketHolder,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,FALSE
Visitor,12/09/22 19:29,TRUE
Party,12/09/22 19:29,FALSE
Party,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,FALSE
SeasonTicketHolder,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
Party,12/09/22 19:29,TRUE
Party,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,FALSE
Visitor,12/09/22 19:29,TRUE
Visitor,12/09/22 19:29,FALSE
SeasonTicketHolder,12/09/22 19:29,TRUE
GeneralPublic,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,TRUE
Party,12/09/22 19:29,TRUE
SeasonTicketHolder,12/09/22 19:29,TRUE
Family,12/09/22 19:29,FALSE
Party,12/09/22 19:29,FALSE
GeneralPublic,12/09/22 19:29,TRUE
Visitor,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
Party,12/09/22 19:30,TRUE
Visitor,12/09/22 19:30,FALSE
Family,12/09/22 19:30,TRUE
Party,12/09/22 19:30,FALSE
GeneralPublic,12/09/22 19:30,TRUE
Party,12/09/22 19:30,TRUE
Party,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
Family,12/09/22 19:30,TRUE
Party,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,FALSE
GeneralPublic,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,FALSE
Party,12/09/22 19:30,TRUE
Party,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
Visitor,12/09/22 19:30,TRUE
Party,12/09/22 19:30,FALSE
GeneralPublic,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,TRUE
Party,12/09/22 19:30,TRUE
Visitor,12/09/22 19:30,FALSE
Party,12/09/22 19:30,FALSE
GeneralPublic,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
Family,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,FALSE
Party,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,FALSE
Family,12/09/22 19:30,TRUE
Family,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,TRUE
Family,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:30,FALSE
Party,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,TRUE
Party,12/09/22 19:30,FALSE
SeasonTicketHolder,12/09/22 19:30,TRUE
GeneralPublic,12/09/22 19:30,TRUE
Visitor,12/09/22 19:30,TRUE
Party,12/09/22 19:30,TRUE
SeasonTicketHolder,12/09/22 19:31,TRUE
Party,12/09/22 19:31,FALSE
Party,12/09/22 19:31,FALSE
GeneralPublic,12/09/22 19:31,FALSE
Party,12/09/22 19:31,FALSE
Visitor,12/09/22 19:31,TRUE
Party,12/09/22 19:31,TRUE
Party,12/09/22 19:31,FALSE
Family,12/09/22 19:31,TRUE
SeasonTicketHolder,12/09/22 19:31,TRUE
SeasonTicketHolder,12/09/22 19:31,TRUE
Visitor,12/09/22 19:31,TRUE
Family,12/09/22 19:31,TRUE
SeasonTicketHolder,12/09/22 19:31,TRUE
GeneralPublic,12/09/22 19:31,TRUE
GeneralPublic,12/09/22 19:31,FALSE
Visitor,12/09/22 19:31,TRUE
GeneralPublic,12/09/22 19:31,TRUE
Family,12/09/22 19:31,FALSE
Party,12/09/22 19:31,FALSE
Family,12/09/22 19:31,TRUE
SeasonTicketHolder,12/09/22 19:31,TRUE
Visitor,12/09/22 19:31,TRUE
Visitor,12/09/22 19:31,TRUE
Party,12/09/22 19:31,TRUE
Family,12/09/22 19:31,FALSE
GeneralPublic,12/09/22 19:31,FALSE
Family,12/09/22 19:31,FALSE
Family,12/09/22 19:31,FALSE
Party,12/09/22 19:31,TRUE
SeasonTicketHolder,12/09/22 19:31,TRUE
GeneralPublic,12/09/22 19:31,FALSE
SeasonTicketHolder,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
SeasonTicketHolder,12/09/22 19:32,TRUE
SeasonTicketHolder,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
Family,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,TRUE
Party,12/09/22 19:32,FALSE
Party,12/09/22 19:32,FALSE
GeneralPublic,12/09/22 19:32,FALSE
Visitor,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,FALSE
SeasonTicketHolder,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
Party,12/09/22 19:32,FALSE
GeneralPublic,12/09/22 19:32,TRUE
SeasonTicketHolder,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,TRUE
Family,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,FALSE
Party,12/09/22 19:32,TRUE
Visitor,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
Visitor,12/09/22 19:32,TRUE
Family,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
Visitor,12/09/22 19:32,TRUE
Family,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,TRUE
Family,12/09/22 19:32,TRUE
SeasonTicketHolder,12/09/22 19:32,TRUE
Party,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,FALSE
GeneralPublic,12/09/22 19:32,TRUE
SeasonTicketHolder,12/09/22 19:32,TRUE
Family,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,TRUE
Visitor,12/09/22 19:32,TRUE
SeasonTicketHolder,12/09/22 19:32,TRUE
Family,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:32,TRUE
GeneralPublic,12/09/22 19:33,TRUE
Party,12/09/22 19:33,TRUE
Party,12/09/22 19:33,TRUE
GeneralPublic,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,FALSE
SeasonTicketHolder,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,TRUE
Family,12/09/22 19:33,FALSE
SeasonTicketHolder,12/09/22 19:33,TRUE
Family,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,FALSE
Family,12/09/22 19:33,FALSE
GeneralPublic,12/09/22 19:33,TRUE
Visitor,12/09/22 19:33,TRUE
Visitor,12/09/22 19:33,FALSE
Visitor,12/09/22 19:33,FALSE
GeneralPublic,12/09/22 19:33,TRUE
GeneralPublic,12/09/22 19:33,TRUE
GeneralPublic,12/09/22 19:33,TRUE
Family,12/09/22 19:33,TRUE
Party,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,TRUE
Family,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,TRUE
GeneralPublic,12/09/22 19:33,TRUE
GeneralPublic,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,TRUE
Family,12/09/22 19:33,TRUE
GeneralPublic,12/09/22 19:33,TRUE
Party,12/09/22 19:33,FALSE
Visitor,12/09/22 19:33,FALSE
Family,12/09/22 19:33,FALSE
SeasonTicketHolder,12/09/22 19:33,TRUE
GeneralPublic,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,TRUE
Visitor,12/09/22 19:33,TRUE
GeneralPublic,12/09/22 19:33,TRUE
Party,12/09/22 19:33,FALSE
Visitor,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,FALSE
SeasonTicketHolder,12/09/22 19:33,FALSE
GeneralPublic,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,TRUE
SeasonTicketHolder,12/09/22 19:33,TRUE
Party,12/09/22 19:33,FALSE
Family,12/09/22 19:33,TRUE
Visitor,12/09/22 19:33,TRUE
Visitor,12/09/22 19:34,TRUE
GeneralPublic,12/09/22 19:34,FALSE
GeneralPublic,12/09/22 19:34,TRUE
SeasonTicketHolder,12/09/22 19:34,TRUE
GeneralPublic,12/09/22 19:34,FALSE
Family,12/09/22 19:34,TRUE
GeneralPublic,12/09/22 19:34,TRUE
Party,12/09/22 19:34,TRUE
SeasonTicketHolder,12/09/22 19:34,FALSE
GeneralPublic,12/09/22 19:34,FALSE
SeasonTicketHolder,12/09/22 19:34,TRUE
GeneralPublic,12/09/22 19:34,TRUE
SeasonTicketHolder,12/09/22 19:34,FALSE
SeasonTicketHolder,12/09/22 19:34,TRUE
Party,12/09/22 19:34,TRUE
Family,12/09/22 19:34,TRUE
SeasonTicketHolder,12/09/22 19:34,TRUE
GeneralPublic,12/09/22 19:34,TRUE
GeneralPublic,12/09/22 19:34,TRUE
Party,12/09/22 19:34,TRUE
Party,12/09/22 19:34,FALSE
Party,12/09/22 19:34,FALSE
Party,12/09/22 19:34,FALSE
Party,12/09/22 19:34,FALSE
Visitor,12/09/22 19:34,TRUE
SeasonTicketHolder,12/09/22 19:34,FALSE
GeneralPublic,12/09/22 19:34,TRUE
Family,12/09/22 19:34,TRUE
Party,12/09/22 19:34,TRUE
GeneralPublic,12/09/22 19:34,TRUE
GeneralPublic,12/09/22 19:34,TRUE
Party,12/09/22 19:34,FALSE
Family,12/09/22 19:34,FALSE
SeasonTicketHolder,12/09/22 19:34,TRUE
Party,12/09/22 19:34,TRUE
SeasonTicketHolder,12/09/22 19:34,TRUE
Visitor,12/09/22 19:34,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,TRUE
Party,12/09/22 19:35,FALSE
Family,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,FALSE
Family,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,FALSE
Family,12/09/22 19:35,TRUE
Visitor,12/09/22 19:35,FALSE
GeneralPublic,12/09/22 19:35,FALSE
SeasonTicketHolder,12/09/22 19:35,TRUE
Family,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,FALSE
GeneralPublic,12/09/22 19:35,TRUE
Visitor,12/09/22 19:35,FALSE
Party,12/09/22 19:35,FALSE
GeneralPublic,12/09/22 19:35,FALSE
GeneralPublic,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
Party,12/09/22 19:35,FALSE
Party,12/09/22 19:35,FALSE
GeneralPublic,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,FALSE
SeasonTicketHolder,12/09/22 19:35,TRUE
Party,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
Family,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
Party,12/09/22 19:35,FALSE
GeneralPublic,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,TRUE
Visitor,12/09/22 19:35,TRUE
Visitor,12/09/22 19:35,TRUE
Party,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,FALSE
SeasonTicketHolder,12/09/22 19:35,TRUE
Family,12/09/22 19:35,TRUE
Party,12/09/22 19:35,FALSE
SeasonTicketHolder,12/09/22 19:35,TRUE
Family,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,TRUE
SeasonTicketHolder,12/09/22 19:35,TRUE
Family,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,TRUE
GeneralPublic,12/09/22 19:35,TRUE
Family,12/09/22 19:35,TRUE
Party,12/09/22 19:35,TRUE
Visitor,12/09/22 19:35,TRUE
Visitor,12/09/22 19:36,TRUE
Visitor,12/09/22 19:36,FALSE
GeneralPublic,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Family,12/09/22 19:36,TRUE
SeasonTicketHolder,12/09/22 19:36,TRUE
Party,12/09/22 19:36,FALSE
GeneralPublic,12/09/22 19:36,FALSE
GeneralPublic,12/09/22 19:36,TRUE
Family,12/09/22 19:36,TRUE
Family,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Party,12/09/22 19:36,TRUE
Visitor,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Family,12/09/22 19:36,TRUE
Family,12/09/22 19:36,TRUE
Party,12/09/22 19:36,TRUE
SeasonTicketHolder,12/09/22 19:36,FALSE
GeneralPublic,12/09/22 19:36,TRUE
SeasonTicketHolder,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Party,12/09/22 19:36,TRUE
Visitor,12/09/22 19:36,FALSE
Family,12/09/22 19:36,TRUE
Family,12/09/22 19:36,TRUE
Family,12/09/22 19:36,FALSE
Party,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,FALSE
Visitor,12/09/22 19:36,TRUE
Party,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
SeasonTicketHolder,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Visitor,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Party,12/09/22 19:36,TRUE
Party,12/09/22 19:36,FALSE
Party,12/09/22 19:36,TRUE
Party,12/09/22 19:36,FALSE
SeasonTicketHolder,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Family,12/09/22 19:36,TRUE
Party,12/09/22 19:36,TRUE
Party,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Party,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
GeneralPublic,12/09/22 19:36,TRUE
Party,12/09/22 19:37,TRUE
Party,12/09/22 19:37,FALSE
GeneralPublic,12/09/22 19:37,TRUE
SeasonTicketHolder,12/09/22 19:37,TRUE
SeasonTicketHolder,12/09/22 19:37,TRUE
Visitor,12/09/22 19:37,TRUE
Family,12/09/22 19:37,FALSE
Party,12/09/22 19:37,FALSE
Family,12/09/22 19:37,TRUE
GeneralPublic,12/09/22 19:37,FALSE
Party,12/09/22 19:37,TRUE
Party,12/09/22 19:37,TRUE
Family,12/09/22 19:37,TRUE
Visitor,12/09/22 19:37,TRUE
GeneralPublic,12/09/22 19:37,TRUE
Party,12/09/22 19:37,FALSE
Family,12/09/22 19:37,TRUE
SeasonTicketHolder,12/09/22 19:37,TRUE
Party,12/09/22 19:37,TRUE
GeneralPublic,12/09/22 19:37,TRUE
