Agent,ScanTime,SeatingSection
GateA_TicketAgent3,12/09/22 19:02,122
GateA_TicketAgent1,12/09/22 19:02,128
GateC_TicketAgent1,12/09/22 19:02,136
GateC_TicketAgent2,12/09/22 19:02,141
GateA_TicketAgent2,12/09/22 19:02,106
GateD_TicketAgent1,12/09/22 19:02,106
GateA_TicketAgent2,12/09/22 19:02,117
GateA_TicketAgent3,12/09/22 19:02,106
GateC_TicketAgent1,12/09/22 19:02,109
GateB_TicketAgent1,12/09/22 19:02,137
GateD_TicketAgent2,12/09/22 19:02,139
GateA_TicketAgent2,12/09/22 19:02,139
GateB_TicketAgent2,12/09/22 19:02,140
GateC_TicketAgent2,12/09/22 19:02,139
GateD_TicketAgent1,12/09/22 19:02,112
GateC_TicketAgent3,12/09/22 19:02,102
GateC_TicketAgent1,12/09/22 19:02,106
GateA_TicketAgent3,12/09/22 19:02,128
GateD_TicketAgent2,12/09/22 19:02,130
GateA_TicketAgent2,12/09/22 19:02,134
GateC_TicketAgent1,12/09/22 19:02,102
GateA_TicketAgent1,12/09/22 19:02,135
GateC_TicketAgent2,12/09/22 19:02,101
GateA_TicketAgent2,12/09/22 19:03,120
GateA_TicketAgent3,12/09/22 19:03,102
GateB_TicketAgent1,12/09/22 19:03,109
GateA_TicketAgent1,12/09/22 19:03,122
GateA_TicketAgent2,12/09/22 19:03,135
GateA_TicketAgent3,12/09/22 19:03,116
GateA_TicketAgent1,12/09/22 19:03,124
GateB_TicketAgent2,12/09/22 19:03,102
GateA_TicketAgent2,12/09/22 19:03,116
GateB_TicketAgent1,12/09/22 19:03,123
GateC_TicketAgent1,12/09/22 19:03,133
GateA_TicketAgent1,12/09/22 19:03,115
GateB_TicketAgent3,12/09/22 19:03,109
GateA_TicketAgent2,12/09/22 19:03,136
GateD_TicketAgent1,12/09/22 19:03,119
GateA_TicketAgent1,12/09/22 19:03,130
GateA_TicketAgent3,12/09/22 19:03,133
GateA_TicketAgent2,12/09/22 19:03,100
GateB_TicketAgent1,12/09/22 19:03,106
GateD_TicketAgent2,12/09/22 19:03,121
GateB_TicketAgent2,12/09/22 19:03,104
GateA_TicketAgent1,12/09/22 19:03,103
GateA_TicketAgent3,12/09/22 19:03,100
GateA_TicketAgent2,12/09/22 19:03,101
GateC_TicketAgent1,12/09/22 19:03,122
GateA_TicketAgent1,12/09/22 19:03,128
GateB_TicketAgent3,12/09/22 19:03,111
GateC_TicketAgent2,12/09/22 19:03,103
GateB_TicketAgent1,12/09/22 19:03,101
GateC_TicketAgent1,12/09/22 19:03,103
GateC_TicketAgent3,12/09/22 19:03,126
GateB_TicketAgent2,12/09/22 19:03,121
GateA_TicketAgent1,12/09/22 19:03,123
GateD_TicketAgent1,12/09/22 19:03,135
GateC_TicketAgent2,12/09/22 19:04,136
GateC_TicketAgent1,12/09/22 19:04,129
GateB_TicketAgent1,12/09/22 19:04,110
GateA_TicketAgent3,12/09/22 19:04,125
GateA_TicketAgent2,12/09/22 19:04,129
GateD_TicketAgent2,12/09/22 19:04,102
GateA_TicketAgent1,12/09/22 19:04,124
GateD_TicketAgent1,12/09/22 19:04,128
GateB_TicketAgent2,12/09/22 19:04,111
GateB_TicketAgent1,12/09/22 19:04,123
GateB_TicketAgent3,12/09/22 19:04,111
GateA_TicketAgent1,12/09/22 19:04,118
GateC_TicketAgent1,12/09/22 19:04,140
GateD_TicketAgent1,12/09/22 19:04,129
GateC_TicketAgent3,12/09/22 19:04,139
GateC_TicketAgent2,12/09/22 19:04,128
GateD_TicketAgent3,12/09/22 19:04,106
GateA_TicketAgent2,12/09/22 19:04,121
GateA_TicketAgent3,12/09/22 19:04,116
GateA_TicketAgent2,12/09/22 19:04,114
GateA_TicketAgent1,12/09/22 19:04,126
GateA_TicketAgent3,12/09/22 19:04,133
GateC_TicketAgent1,12/09/22 19:04,107
GateA_TicketAgent1,12/09/22 19:04,110
GateA_TicketAgent2,12/09/22 19:04,106
GateD_TicketAgent1,12/09/22 19:04,127
GateA_TicketAgent1,12/09/22 19:04,133
GateC_TicketAgent1,12/09/22 19:05,138
GateA_TicketAgent3,12/09/22 19:05,112
GateC_TicketAgent2,12/09/22 19:05,111
GateB_TicketAgent1,12/09/22 19:05,105
GateA_TicketAgent2,12/09/22 19:05,101
GateD_TicketAgent1,12/09/22 19:05,112
GateB_TicketAgent2,12/09/22 19:05,112
GateB_TicketAgent3,12/09/22 19:05,115
GateC_TicketAgent1,12/09/22 19:05,138
GateC_TicketAgent2,12/09/22 19:05,112
GateA_TicketAgent1,12/09/22 19:05,122
GateB_TicketAgent1,12/09/22 19:05,112
GateA_TicketAgent2,12/09/22 19:05,116
GateA_TicketAgent3,12/09/22 19:05,128
GateB_TicketAgent2,12/09/22 19:05,137
GateA_TicketAgent1,12/09/22 19:05,108
GateB_TicketAgent3,12/09/22 19:05,125
GateA_TicketAgent2,12/09/22 19:05,109
GateB_TicketAgent1,12/09/22 19:05,111
GateA_TicketAgent3,12/09/22 19:05,116
GateC_TicketAgent1,12/09/22 19:05,136
GateB_TicketAgent2,12/09/22 19:05,104
GateC_TicketAgent2,12/09/22 19:05,111
GateA_TicketAgent2,12/09/22 19:05,121
GateA_TicketAgent1,12/09/22 19:05,121
GateC_TicketAgent3,12/09/22 19:06,118
GateD_TicketAgent1,12/09/22 19:06,104
GateD_TicketAgent2,12/09/22 19:06,129
GateD_TicketAgent3,12/09/22 19:06,130
GateD_TicketAgent1,12/09/22 19:06,127
GateC_TicketAgent1,12/09/22 19:06,101
GateB_TicketAgent1,12/09/22 19:06,119
GateA_TicketAgent1,12/09/22 19:06,130
GateA_TicketAgent2,12/09/22 19:06,126
GateB_TicketAgent2,12/09/22 19:06,119
GateB_TicketAgent3,12/09/22 19:06,124
GateD_TicketAgent1,12/09/22 19:06,130
GateA_TicketAgent2,12/09/22 19:06,135
GateA_TicketAgent3,12/09/22 19:06,141
GateB_TicketAgent1,12/09/22 19:06,114
GateA_TicketAgent1,12/09/22 19:06,104
GateD_TicketAgent2,12/09/22 19:06,136
GateC_TicketAgent1,12/09/22 19:06,102
GateA_TicketAgent1,12/09/22 19:06,125
GateB_TicketAgent2,12/09/22 19:06,133
GateC_TicketAgent2,12/09/22 19:06,138
GateA_TicketAgent3,12/09/22 19:06,126
GateA_TicketAgent2,12/09/22 19:06,105
GateA_TicketAgent1,12/09/22 19:06,130
GateD_TicketAgent1,12/09/22 19:06,130
GateC_TicketAgent3,12/09/22 19:06,101
GateA_TicketAgent3,12/09/22 19:06,117
GateA_TicketAgent2,12/09/22 19:06,100
GateA_TicketAgent1,12/09/22 19:06,115
GateC_TicketAgent2,12/09/22 19:06,139
GateD_TicketAgent2,12/09/22 19:06,129
GateA_TicketAgent2,12/09/22 19:07,121
GateA_TicketAgent3,12/09/22 19:07,120
GateC_TicketAgent1,12/09/22 19:07,112
GateA_TicketAgent1,12/09/22 19:07,128
GateD_TicketAgent1,12/09/22 19:07,129
GateB_TicketAgent1,12/09/22 19:07,112
GateA_TicketAgent2,12/09/22 19:07,116
GateC_TicketAgent1,12/09/22 19:07,132
GateB_TicketAgent2,12/09/22 19:07,139
GateA_TicketAgent3,12/09/22 19:07,123
GateD_TicketAgent2,12/09/22 19:07,128
GateB_TicketAgent3,12/09/22 19:07,122
GateD_TicketAgent1,12/09/22 19:07,110
GateB_TicketAgent1,12/09/22 19:07,109
GateA_TicketAgent1,12/09/22 19:07,128
GateD_TicketAgent3,12/09/22 19:07,101
GateC_TicketAgent1,12/09/22 19:07,101
GateB_TicketAgent2,12/09/22 19:07,118
GateA_TicketAgent1,12/09/22 19:07,117
GateD_TicketAgent1,12/09/22 19:07,128
GateA_TicketAgent2,12/09/22 19:07,115
GateB_TicketAgent1,12/09/22 19:07,132
GateA_TicketAgent3,12/09/22 19:07,132
GateB_TicketAgent3,12/09/22 19:07,111
GateA_TicketAgent1,12/09/22 19:07,128
GateD_TicketAgent2,12/09/22 19:07,140
GateC_TicketAgent1,12/09/22 19:07,127
GateA_TicketAgent2,12/09/22 19:07,123
GateD_TicketAgent1,12/09/22 19:07,118
GateA_TicketAgent1,12/09/22 19:07,109
GateC_TicketAgent2,12/09/22 19:07,137
GateA_TicketAgent3,12/09/22 19:07,108
GateA_TicketAgent2,12/09/22 19:07,121
GateB_TicketAgent1,12/09/22 19:07,113
GateA_TicketAgent1,12/09/22 19:07,119
GateD_TicketAgent3,12/09/22 19:07,130
GateA_TicketAgent3,12/09/22 19:07,123
GateA_TicketAgent1,12/09/22 19:07,128
GateA_TicketAgent2,12/09/22 19:08,136
GateD_TicketAgent1,12/09/22 19:08,130
GateD_TicketAgent2,12/09/22 19:08,102
GateA_TicketAgent1,12/09/22 19:08,117
GateA_TicketAgent2,12/09/22 19:08,121
GateB_TicketAgent1,12/09/22 19:08,110
GateA_TicketAgent3,12/09/22 19:08,102
GateB_TicketAgent2,12/09/22 19:08,138
GateA_TicketAgent1,12/09/22 19:08,116
GateB_TicketAgent3,12/09/22 19:08,106
GateB_TicketAgent1,12/09/22 19:08,138
GateA_TicketAgent3,12/09/22 19:08,105
GateC_TicketAgent1,12/09/22 19:08,103
GateA_TicketAgent1,12/09/22 19:08,116
GateA_TicketAgent2,12/09/22 19:08,120
GateD_TicketAgent3,12/09/22 19:08,130
GateD_TicketAgent1,12/09/22 19:08,131
GateA_TicketAgent1,12/09/22 19:08,140
GateA_TicketAgent2,12/09/22 19:08,109
GateB_TicketAgent1,12/09/22 19:08,106
GateD_TicketAgent2,12/09/22 19:08,110
GateC_TicketAgent2,12/09/22 19:08,122
GateA_TicketAgent1,12/09/22 19:08,120
GateA_TicketAgent2,12/09/22 19:08,125
GateB_TicketAgent3,12/09/22 19:08,106
GateB_TicketAgent2,12/09/22 19:08,107
GateB_TicketAgent1,12/09/22 19:08,137
GateD_TicketAgent1,12/09/22 19:08,128
GateA_TicketAgent3,12/09/22 19:08,120
GateA_TicketAgent2,12/09/22 19:08,102
GateA_TicketAgent1,12/09/22 19:08,130
GateA_TicketAgent3,12/09/22 19:08,120
GateB_TicketAgent1,12/09/22 19:08,119
GateA_TicketAgent1,12/09/22 19:08,116
GateC_TicketAgent1,12/09/22 19:08,106
GateD_TicketAgent1,12/09/22 19:09,130
GateB_TicketAgent2,12/09/22 19:09,136
GateA_TicketAgent1,12/09/22 19:09,140
GateA_TicketAgent2,12/09/22 19:09,123
GateA_TicketAgent3,12/09/22 19:09,127
GateC_TicketAgent1,12/09/22 19:09,134
GateC_TicketAgent2,12/09/22 19:09,135
GateA_TicketAgent1,12/09/22 19:09,121
GateD_TicketAgent1,12/09/22 19:09,124
GateA_TicketAgent2,12/09/22 19:09,125
GateB_TicketAgent1,12/09/22 19:09,112
GateB_TicketAgent2,12/09/22 19:09,100
GateA_TicketAgent1,12/09/22 19:09,116
GateB_TicketAgent1,12/09/22 19:09,124
GateA_TicketAgent2,12/09/22 19:09,119
GateA_TicketAgent3,12/09/22 19:09,119
GateC_TicketAgent1,12/09/22 19:09,104
GateB_TicketAgent3,12/09/22 19:09,123
GateC_TicketAgent2,12/09/22 19:09,130
GateB_TicketAgent1,12/09/22 19:09,139
GateA_TicketAgent3,12/09/22 19:09,102
GateA_TicketAgent1,12/09/22 19:09,115
GateA_TicketAgent2,12/09/22 19:09,118
GateD_TicketAgent1,12/09/22 19:09,113
GateA_TicketAgent1,12/09/22 19:09,122
GateC_TicketAgent3,12/09/22 19:09,102
GateA_TicketAgent2,12/09/22 19:09,119
GateC_TicketAgent1,12/09/22 19:10,138
GateA_TicketAgent3,12/09/22 19:10,123
GateB_TicketAgent2,12/09/22 19:10,136
GateC_TicketAgent2,12/09/22 19:10,137
GateB_TicketAgent1,12/09/22 19:10,111
GateD_TicketAgent2,12/09/22 19:10,134
GateA_TicketAgent1,12/09/22 19:10,117
GateD_TicketAgent1,12/09/22 19:10,130
GateA_TicketAgent2,12/09/22 19:10,125
GateD_TicketAgent3,12/09/22 19:10,115
GateD_TicketAgent2,12/09/22 19:10,115
GateA_TicketAgent1,12/09/22 19:10,115
GateB_TicketAgent3,12/09/22 19:10,111
GateA_TicketAgent3,12/09/22 19:10,119
GateC_TicketAgent1,12/09/22 19:10,101
GateB_TicketAgent1,12/09/22 19:10,112
GateD_TicketAgent1,12/09/22 19:10,130
GateB_TicketAgent2,12/09/22 19:10,139
GateD_TicketAgent2,12/09/22 19:10,131
GateA_TicketAgent1,12/09/22 19:10,120
GateA_TicketAgent2,12/09/22 19:10,109
GateC_TicketAgent2,12/09/22 19:10,130
GateD_TicketAgent1,12/09/22 19:10,123
GateA_TicketAgent3,12/09/22 19:10,115
GateD_TicketAgent2,12/09/22 19:10,130
GateC_TicketAgent1,12/09/22 19:10,104
GateA_TicketAgent1,12/09/22 19:10,120
GateA_TicketAgent2,12/09/22 19:11,115
GateD_TicketAgent1,12/09/22 19:11,130
GateC_TicketAgent3,12/09/22 19:11,102
GateA_TicketAgent1,12/09/22 19:11,104
GateD_TicketAgent3,12/09/22 19:11,127
GateA_TicketAgent2,12/09/22 19:11,117
GateD_TicketAgent1,12/09/22 19:11,131
GateA_TicketAgent3,12/09/22 19:11,122
GateC_TicketAgent1,12/09/22 19:11,139
GateA_TicketAgent1,12/09/22 19:11,114
GateA_TicketAgent2,12/09/22 19:11,121
GateA_TicketAgent1,12/09/22 19:11,123
GateD_TicketAgent1,12/09/22 19:11,129
GateC_TicketAgent2,12/09/22 19:11,133
GateA_TicketAgent3,12/09/22 19:11,113
GateB_TicketAgent1,12/09/22 19:11,104
GateC_TicketAgent3,12/09/22 19:11,140
GateB_TicketAgent2,12/09/22 19:11,138
GateC_TicketAgent1,12/09/22 19:11,102
GateA_TicketAgent1,12/09/22 19:11,106
GateB_TicketAgent3,12/09/22 19:11,106
GateB_TicketAgent1,12/09/22 19:11,131
GateC_TicketAgent1,12/09/22 19:11,102
GateB_TicketAgent2,12/09/22 19:11,101
GateB_TicketAgent1,12/09/22 19:11,104
GateD_TicketAgent1,12/09/22 19:11,124
GateC_TicketAgent3,12/09/22 19:11,111
GateD_TicketAgent2,12/09/22 19:11,120
GateC_TicketAgent2,12/09/22 19:11,130
GateA_TicketAgent2,12/09/22 19:11,123
GateB_TicketAgent3,12/09/22 19:11,101
GateC_TicketAgent2,12/09/22 19:12,106
GateC_TicketAgent1,12/09/22 19:12,100
GateB_TicketAgent2,12/09/22 19:12,111
GateB_TicketAgent1,12/09/22 19:12,106
GateC_TicketAgent1,12/09/22 19:12,131
GateC_TicketAgent3,12/09/22 19:12,130
GateB_TicketAgent1,12/09/22 19:12,101
GateC_TicketAgent2,12/09/22 19:12,141
GateA_TicketAgent1,12/09/22 19:12,110
GateB_TicketAgent3,12/09/22 19:12,101
GateB_TicketAgent2,12/09/22 19:12,140
GateA_TicketAgent2,12/09/22 19:12,130
GateD_TicketAgent2,12/09/22 19:12,127
GateA_TicketAgent1,12/09/22 19:12,121
GateA_TicketAgent2,12/09/22 19:12,117
GateB_TicketAgent2,12/09/22 19:12,110
GateC_TicketAgent1,12/09/22 19:12,138
GateD_TicketAgent1,12/09/22 19:12,127
GateD_TicketAgent3,12/09/22 19:12,123
GateB_TicketAgent1,12/09/22 19:12,108
GateA_TicketAgent3,12/09/22 19:12,116
GateC_TicketAgent2,12/09/22 19:12,100
GateB_TicketAgent3,12/09/22 19:12,130
GateA_TicketAgent1,12/09/22 19:12,123
GateC_TicketAgent3,12/09/22 19:12,141
GateC_TicketAgent1,12/09/22 19:12,112
GateB_TicketAgent1,12/09/22 19:12,137
GateA_TicketAgent1,12/09/22 19:12,115
GateC_TicketAgent2,12/09/22 19:12,139
GateB_TicketAgent2,12/09/22 19:12,139
GateD_TicketAgent1,12/09/22 19:12,114
GateA_TicketAgent2,12/09/22 19:12,121
GateD_TicketAgent2,12/09/22 19:13,115
GateC_TicketAgent3,12/09/22 19:13,105
GateB_TicketAgent1,12/09/22 19:13,121
GateD_TicketAgent3,12/09/22 19:13,127
GateA_TicketAgent1,12/09/22 19:13,122
GateB_TicketAgent3,12/09/22 19:13,133
GateD_TicketAgent1,12/09/22 19:13,128
GateA_TicketAgent2,12/09/22 19:13,116
GateB_TicketAgent2,12/09/22 19:13,119
GateB_TicketAgent1,12/09/22 19:13,135
GateC_TicketAgent2,12/09/22 19:13,135
GateC_TicketAgent1,12/09/22 19:13,108
GateA_TicketAgent1,12/09/22 19:13,106
GateA_TicketAgent3,12/09/22 19:13,116
GateB_TicketAgent1,12/09/22 19:13,111
GateD_TicketAgent1,12/09/22 19:13,128
GateA_TicketAgent2,12/09/22 19:13,107
GateB_TicketAgent2,12/09/22 19:13,130
GateD_TicketAgent2,12/09/22 19:13,131
GateB_TicketAgent3,12/09/22 19:13,112
GateA_TicketAgent1,12/09/22 19:13,124
GateC_TicketAgent1,12/09/22 19:13,130
GateA_TicketAgent3,12/09/22 19:13,120
GateC_TicketAgent2,12/09/22 19:13,112
GateB_TicketAgent1,12/09/22 19:13,136
GateD_TicketAgent1,12/09/22 19:13,129
GateA_TicketAgent1,12/09/22 19:13,117
GateC_TicketAgent3,12/09/22 19:13,104
GateB_TicketAgent2,12/09/22 19:13,106
GateA_TicketAgent2,12/09/22 19:13,129
GateB_TicketAgent3,12/09/22 19:13,134
GateB_TicketAgent1,12/09/22 19:13,104
GateC_TicketAgent1,12/09/22 19:13,106
GateB_TicketAgent2,12/09/22 19:13,137
GateD_TicketAgent2,12/09/22 19:13,110
GateC_TicketAgent2,12/09/22 19:13,101
GateA_TicketAgent3,12/09/22 19:13,128
GateA_TicketAgent1,12/09/22 19:13,116
GateB_TicketAgent1,12/09/22 19:13,105
GateB_TicketAgent2,12/09/22 19:14,110
GateD_TicketAgent1,12/09/22 19:14,117
GateA_TicketAgent1,12/09/22 19:14,106
GateC_TicketAgent1,12/09/22 19:14,141
GateB_TicketAgent1,12/09/22 19:14,109
GateA_TicketAgent3,12/09/22 19:14,141
GateA_TicketAgent2,12/09/22 19:14,122
GateC_TicketAgent2,12/09/22 19:14,101
GateB_TicketAgent2,12/09/22 19:14,111
GateC_TicketAgent3,12/09/22 19:14,138
GateD_TicketAgent1,12/09/22 19:14,129
GateC_TicketAgent1,12/09/22 19:14,101
GateA_TicketAgent2,12/09/22 19:14,114
GateB_TicketAgent3,12/09/22 19:14,109
GateA_TicketAgent1,12/09/22 19:14,133
GateD_TicketAgent2,12/09/22 19:14,128
GateA_TicketAgent3,12/09/22 19:14,115
GateC_TicketAgent2,12/09/22 19:14,106
GateB_TicketAgent1,12/09/22 19:14,106
GateA_TicketAgent1,12/09/22 19:14,127
GateA_TicketAgent2,12/09/22 19:14,116
GateA_TicketAgent2,12/09/22 19:14,121
GateA_TicketAgent3,12/09/22 19:14,114
GateB_TicketAgent2,12/09/22 19:14,104
GateD_TicketAgent2,12/09/22 19:14,110
GateD_TicketAgent3,12/09/22 19:14,129
GateD_TicketAgent1,12/09/22 19:14,125
GateA_TicketAgent1,12/09/22 19:14,115
GateD_TicketAgent2,12/09/22 19:14,106
GateD_TicketAgent1,12/09/22 19:14,127
GateA_TicketAgent1,12/09/22 19:14,122
GateA_TicketAgent2,12/09/22 19:15,128
GateB_TicketAgent2,12/09/22 19:15,103
GateB_TicketAgent1,12/09/22 19:15,111
GateA_TicketAgent3,12/09/22 19:15,124
GateC_TicketAgent1,12/09/22 19:15,109
GateC_TicketAgent2,12/09/22 19:15,110
GateA_TicketAgent1,12/09/22 19:15,114
GateA_TicketAgent2,12/09/22 19:15,125
GateC_TicketAgent3,12/09/22 19:15,100
GateB_TicketAgent1,12/09/22 19:15,100
GateB_TicketAgent2,12/09/22 19:15,110
GateA_TicketAgent3,12/09/22 19:15,133
GateC_TicketAgent1,12/09/22 19:15,100
GateB_TicketAgent3,12/09/22 19:15,113
GateC_TicketAgent2,12/09/22 19:15,130
GateD_TicketAgent2,12/09/22 19:15,114
GateA_TicketAgent1,12/09/22 19:15,130
GateD_TicketAgent1,12/09/22 19:15,100
GateC_TicketAgent1,12/09/22 19:15,111
GateA_TicketAgent2,12/09/22 19:15,125
GateD_TicketAgent3,12/09/22 19:15,127
GateC_TicketAgent2,12/09/22 19:15,130
GateB_TicketAgent1,12/09/22 19:15,101
GateA_TicketAgent1,12/09/22 19:15,130
GateA_TicketAgent3,12/09/22 19:15,117
GateB_TicketAgent2,12/09/22 19:15,125
GateC_TicketAgent3,12/09/22 19:15,111
GateC_TicketAgent1,12/09/22 19:15,105
GateB_TicketAgent3,12/09/22 19:15,108
GateB_TicketAgent1,12/09/22 19:15,112
GateA_TicketAgent2,12/09/22 19:15,115
GateC_TicketAgent1,12/09/22 19:15,106
GateA_TicketAgent1,12/09/22 19:15,118
GateD_TicketAgent1,12/09/22 19:15,129
GateA_TicketAgent3,12/09/22 19:15,115
GateA_TicketAgent2,12/09/22 19:15,101
GateB_TicketAgent2,12/09/22 19:15,102
GateC_TicketAgent2,12/09/22 19:15,105
GateA_TicketAgent1,12/09/22 19:16,115
GateB_TicketAgent3,12/09/22 19:16,104
GateA_TicketAgent3,12/09/22 19:16,109
GateA_TicketAgent2,12/09/22 19:16,139
GateA_TicketAgent1,12/09/22 19:16,119
GateB_TicketAgent2,12/09/22 19:16,112
GateC_TicketAgent1,12/09/22 19:16,106
GateB_TicketAgent1,12/09/22 19:16,111
GateA_TicketAgent2,12/09/22 19:16,113
GateD_TicketAgent1,12/09/22 19:16,130
GateC_TicketAgent2,12/09/22 19:16,102
GateB_TicketAgent3,12/09/22 19:16,137
GateB_TicketAgent2,12/09/22 19:16,126
GateB_TicketAgent1,12/09/22 19:16,140
GateA_TicketAgent3,12/09/22 19:16,122
GateC_TicketAgent3,12/09/22 19:16,133
GateC_TicketAgent1,12/09/22 19:16,134
GateA_TicketAgent1,12/09/22 19:16,128
GateB_TicketAgent3,12/09/22 19:16,138
GateB_TicketAgent1,12/09/22 19:16,139
GateB_TicketAgent2,12/09/22 19:16,140
GateA_TicketAgent2,12/09/22 19:16,116
GateC_TicketAgent1,12/09/22 19:16,137
GateA_TicketAgent1,12/09/22 19:16,119
GateB_TicketAgent1,12/09/22 19:16,112
GateB_TicketAgent2,12/09/22 19:16,109
GateA_TicketAgent2,12/09/22 19:16,130
GateD_TicketAgent1,12/09/22 19:16,129
GateB_TicketAgent3,12/09/22 19:16,111
GateA_TicketAgent3,12/09/22 19:16,108
GateB_TicketAgent1,12/09/22 19:16,135
GateD_TicketAgent2,12/09/22 19:16,105
GateB_TicketAgent3,12/09/22 19:16,100
GateC_TicketAgent3,12/09/22 19:16,112
GateC_TicketAgent1,12/09/22 19:16,120
GateD_TicketAgent3,12/09/22 19:16,128
GateD_TicketAgent1,12/09/22 19:16,136
GateC_TicketAgent2,12/09/22 19:16,103
GateC_TicketAgent1,12/09/22 19:16,140
GateB_TicketAgent1,12/09/22 19:16,109
GateB_TicketAgent3,12/09/22 19:17,132
GateB_TicketAgent2,12/09/22 19:17,119
GateD_TicketAgent2,12/09/22 19:17,129
GateB_TicketAgent1,12/09/22 19:17,109
GateA_TicketAgent1,12/09/22 19:17,135
GateC_TicketAgent3,12/09/22 19:17,137
GateD_TicketAgent1,12/09/22 19:17,105
GateC_TicketAgent1,12/09/22 19:17,133
GateA_TicketAgent2,12/09/22 19:17,119
GateC_TicketAgent2,12/09/22 19:17,105
GateB_TicketAgent2,12/09/22 19:17,134
GateB_TicketAgent3,12/09/22 19:17,100
GateA_TicketAgent3,12/09/22 19:17,120
GateB_TicketAgent1,12/09/22 19:17,108
GateC_TicketAgent1,12/09/22 19:17,137
GateC_TicketAgent2,12/09/22 19:17,137
GateA_TicketAgent1,12/09/22 19:17,109
GateB_TicketAgent2,12/09/22 19:17,111
GateB_TicketAgent1,12/09/22 19:17,108
GateC_TicketAgent3,12/09/22 19:17,109
GateA_TicketAgent2,12/09/22 19:17,123
GateA_TicketAgent1,12/09/22 19:17,118
GateD_TicketAgent1,12/09/22 19:17,112
GateB_TicketAgent2,12/09/22 19:17,112
GateC_TicketAgent1,12/09/22 19:17,135
GateA_TicketAgent3,12/09/22 19:17,116
GateB_TicketAgent3,12/09/22 19:17,136
GateB_TicketAgent1,12/09/22 19:17,136
GateA_TicketAgent2,12/09/22 19:17,110
GateB_TicketAgent2,12/09/22 19:17,104
GateC_TicketAgent2,12/09/22 19:17,133
GateD_TicketAgent2,12/09/22 19:17,123
GateA_TicketAgent2,12/09/22 19:17,125
GateC_TicketAgent3,12/09/22 19:17,103
GateA_TicketAgent1,12/09/22 19:17,129
GateB_TicketAgent3,12/09/22 19:17,106
GateC_TicketAgent1,12/09/22 19:17,101
GateB_TicketAgent1,12/09/22 19:17,140
GateA_TicketAgent3,12/09/22 19:17,120
GateC_TicketAgent2,12/09/22 19:17,107
GateB_TicketAgent2,12/09/22 19:17,137
GateD_TicketAgent1,12/09/22 19:17,110
GateC_TicketAgent1,12/09/22 19:17,133
GateB_TicketAgent1,12/09/22 19:17,138
GateD_TicketAgent2,12/09/22 19:17,128
GateC_TicketAgent3,12/09/22 19:17,100
GateB_TicketAgent2,12/09/22 19:17,129
GateA_TicketAgent1,12/09/22 19:17,133
GateB_TicketAgent3,12/09/22 19:17,140
GateD_TicketAgent1,12/09/22 19:17,128
GateC_TicketAgent2,12/09/22 19:17,106
GateB_TicketAgent1,12/09/22 19:17,110
GateA_TicketAgent2,12/09/22 19:17,117
GateD_TicketAgent3,12/09/22 19:18,130
GateC_TicketAgent1,12/09/22 19:18,139
GateD_TicketAgent1,12/09/22 19:18,127
GateC_TicketAgent2,12/09/22 19:18,105
GateB_TicketAgent2,12/09/22 19:18,110
GateD_TicketAgent2,12/09/22 19:18,137
GateA_TicketAgent1,12/09/22 19:18,117
GateB_TicketAgent3,12/09/22 19:18,113
GateA_TicketAgent2,12/09/22 19:18,130
GateB_TicketAgent1,12/09/22 19:18,121
GateA_TicketAgent3,12/09/22 19:18,122
GateC_TicketAgent1,12/09/22 19:18,107
GateC_TicketAgent2,12/09/22 19:18,101
GateB_TicketAgent2,12/09/22 19:18,104
GateA_TicketAgent1,12/09/22 19:18,105
GateB_TicketAgent1,12/09/22 19:18,111
GateA_TicketAgent2,12/09/22 19:18,119
GateC_TicketAgent3,12/09/22 19:18,135
GateC_TicketAgent1,12/09/22 19:18,128
GateA_TicketAgent1,12/09/22 19:18,128
GateC_TicketAgent2,12/09/22 19:18,114
GateA_TicketAgent2,12/09/22 19:18,123
GateD_TicketAgent1,12/09/22 19:18,132
GateB_TicketAgent3,12/09/22 19:18,139
GateA_TicketAgent3,12/09/22 19:18,130
GateC_TicketAgent1,12/09/22 19:18,133
GateB_TicketAgent2,12/09/22 19:18,101
GateD_TicketAgent2,12/09/22 19:18,110
GateA_TicketAgent1,12/09/22 19:18,107
GateC_TicketAgent3,12/09/22 19:18,128
GateD_TicketAgent3,12/09/22 19:18,130
GateC_TicketAgent1,12/09/22 19:18,102
GateD_TicketAgent1,12/09/22 19:18,101
GateA_TicketAgent2,12/09/22 19:18,106
GateC_TicketAgent2,12/09/22 19:18,110
GateB_TicketAgent1,12/09/22 19:18,134
GateA_TicketAgent1,12/09/22 19:18,122
GateA_TicketAgent3,12/09/22 19:18,121
GateD_TicketAgent2,12/09/22 19:18,124
GateB_TicketAgent3,12/09/22 19:18,141
GateC_TicketAgent1,12/09/22 19:18,136
GateB_TicketAgent2,12/09/22 19:18,102
