ConcessionStand,TransactionID,TransactionTime,Item,Quantity
Concession1,10281036,12/09/22 18:59,Hamburger,3
Concession4,10281037,12/09/22 18:59,BottledWater,1
Concession4,10281037,12/09/22 18:59,Beer,1
Concession4,10281037,12/09/22 18:59,Hotdog,3
Concession4,10281037,12/09/22 18:59,Hamburger,1
Concession4,10281037,12/09/22 18:59,PizzaSlice,1
Concession2,10281038,12/09/22 19:00,Beer,1
Concession2,10281039,12/09/22 19:00,Hotdog,4
Concession2,10281039,12/09/22 19:00,Hamburger,1
Concession2,10281039,12/09/22 19:00,PizzaSlice,1
Concession2,10281039,12/09/22 19:00,Fries,1
Concession1,10281040,12/09/22 19:00,BottledWater,1
Concession1,10281040,12/09/22 19:00,SoftDrink,2
Concession1,10281040,12/09/22 19:00,Hotdog,3
Concession1,10281040,12/09/22 19:00,Hamburger,1
Concession1,10281040,12/09/22 19:00,Fries,1
Concession4,10281041,12/09/22 19:00,BottledWater,1
Concession4,10281041,12/09/22 19:00,Beer,2
Concession2,10281042,12/09/22 19:00,BottledWater,1
Concession5,10281043,12/09/22 19:00,BottledWater,1
Concession5,10281043,12/09/22 19:00,SoftDrink,1
Concession5,10281043,12/09/22 19:00,Hotdog,3
Concession5,10281043,12/09/22 19:00,PizzaSlice,1
Concession3,10281045,12/09/22 19:00,BottledWater,1
Concession3,10281045,12/09/22 19:00,SoftDrink,1
Concession3,10281045,12/09/22 19:00,Beer,1
Concession3,10281045,12/09/22 19:00,Hotdog,1
Concession3,10281045,12/09/22 19:00,PizzaSlice,1
Concession5,10281046,12/09/22 19:00,Beer,2
Concession5,10281046,12/09/22 19:00,Hotdog,2
Concession5,10281046,12/09/22 19:00,Hamburger,1
Concession5,10281046,12/09/22 19:00,PizzaSlice,1
Concession5,10281046,12/09/22 19:00,Fries,1
Concession8,10281047,12/09/22 19:00,BottledWater,1
Concession8,10281047,12/09/22 19:00,SoftDrink,2
Concession8,10281047,12/09/22 19:00,Hotdog,5
Concession8,10281047,12/09/22 19:00,Hamburger,1
Concession8,10281047,12/09/22 19:00,PizzaSlice,1
Concession1,10281048,12/09/22 19:00,BottledWater,3
Concession1,10281048,12/09/22 19:00,SoftDrink,1
Concession1,10281048,12/09/22 19:00,Hotdog,2
Concession1,10281048,12/09/22 19:00,Hamburger,1
Concession1,10281048,12/09/22 19:00,PizzaSlice,1
Concession2,10281049,12/09/22 19:00,SoftDrink,1
Concession2,10281049,12/09/22 19:00,Hamburger,1
Concession2,10281049,12/09/22 19:00,PizzaSlice,1
Concession2,10281050,12/09/22 19:00,BottledWater,1
Concession2,10281050,12/09/22 19:00,Hotdog,1
Concession2,10281050,12/09/22 19:00,Fries,1
Concession6,10281051,12/09/22 19:00,Beer,2
Concession8,10281052,12/09/22 19:00,Hamburger,1
Concession3,10281053,12/09/22 19:00,BottledWater,3
Concession3,10281053,12/09/22 19:00,Beer,1
Concession4,10281054,12/09/22 19:00,Beer,1
Concession6,10281055,12/09/22 19:00,BottledWater,2
Concession6,10281055,12/09/22 19:00,Hotdog,2
Concession6,10281055,12/09/22 19:00,PizzaSlice,1
Concession5,10281056,12/09/22 19:01,BottledWater,2
Concession5,10281056,12/09/22 19:01,SoftDrink,1
Concession5,10281056,12/09/22 19:01,Beer,1
Concession5,10281056,12/09/22 19:01,Hotdog,1
Concession5,10281056,12/09/22 19:01,Hamburger,2
Concession5,10281056,12/09/22 19:01,Fries,1
Concession7,10281057,12/09/22 19:01,BottledWater,2
Concession7,10281057,12/09/22 19:01,SoftDrink,1
Concession7,10281057,12/09/22 19:01,Beer,2
Concession7,10281057,12/09/22 19:01,Hotdog,1
Concession7,10281057,12/09/22 19:01,PizzaSlice,3
Concession5,10281058,12/09/22 19:01,Hotdog,1
Concession5,10281058,12/09/22 19:01,Hamburger,1
Concession5,10281058,12/09/22 19:01,PizzaSlice,1
Concession8,10281059,12/09/22 19:01,BottledWater,1
Concession8,10281059,12/09/22 19:01,SoftDrink,1
Concession8,10281059,12/09/22 19:01,Hamburger,1
Concession7,10281060,12/09/22 19:01,BottledWater,1
Concession2,10281061,12/09/22 19:01,BottledWater,1
Concession2,10281061,12/09/22 19:01,Beer,1
Concession7,10281062,12/09/22 19:01,BottledWater,1
Concession3,10281063,12/09/22 19:01,Beer,1
Concession3,10281063,12/09/22 19:01,Hotdog,1
Concession3,10281063,12/09/22 19:01,Hamburger,1
Concession3,10281063,12/09/22 19:01,PizzaSlice,1
Concession3,10281063,12/09/22 19:01,Fries,1
Concession3,10281064,12/09/22 19:01,BottledWater,1
Concession3,10281064,12/09/22 19:01,Beer,1
Concession1,10281065,12/09/22 19:01,BottledWater,2
Concession1,10281065,12/09/22 19:01,SoftDrink,1
Concession1,10281065,12/09/22 19:01,Hotdog,1
Concession1,10281065,12/09/22 19:01,Hamburger,1
Concession1,10281065,12/09/22 19:01,PizzaSlice,1
Concession1,10281065,12/09/22 19:01,Fries,2
Concession2,10281066,12/09/22 19:01,PizzaSlice,1
Concession8,10281067,12/09/22 19:01,BottledWater,1
Concession8,10281067,12/09/22 19:01,SoftDrink,1
Concession8,10281067,12/09/22 19:01,Beer,1
Concession8,10281067,12/09/22 19:01,Hotdog,1
Concession8,10281067,12/09/22 19:01,Hamburger,2
Concession5,10281068,12/09/22 19:01,BottledWater,3
Concession3,10281069,12/09/22 19:01,BottledWater,1
Concession3,10281069,12/09/22 19:01,Beer,1
Concession3,10281069,12/09/22 19:01,Hamburger,1
Concession3,10281069,12/09/22 19:01,PizzaSlice,1
Concession3,10281070,12/09/22 19:01,BottledWater,1
Concession3,10281070,12/09/22 19:01,Beer,1
Concession3,10281070,12/09/22 19:01,Hamburger,1
Concession3,10281070,12/09/22 19:01,PizzaSlice,1
Concession6,10281071,12/09/22 19:02,BottledWater,1
Concession6,10281071,12/09/22 19:02,SoftDrink,3
Concession6,10281071,12/09/22 19:02,Beer,1
Concession6,10281071,12/09/22 19:02,Hotdog,1
Concession6,10281071,12/09/22 19:02,PizzaSlice,2
Concession5,10281072,12/09/22 19:02,BottledWater,1
Concession5,10281072,12/09/22 19:02,SoftDrink,3
Concession6,10281073,12/09/22 19:02,BottledWater,1
Concession6,10281073,12/09/22 19:02,Hotdog,3
Concession6,10281073,12/09/22 19:02,Hamburger,1
Concession6,10281073,12/09/22 19:02,Fries,1
Concession8,10281074,12/09/22 19:02,Hotdog,4
Concession8,10281074,12/09/22 19:02,PizzaSlice,3
Concession8,10281074,12/09/22 19:02,Fries,2
Concession5,10281075,12/09/22 19:02,Beer,1
Concession3,10281076,12/09/22 19:02,SoftDrink,1
Concession3,10281076,12/09/22 19:02,Beer,2
Concession3,10281076,12/09/22 19:02,Hotdog,2
Concession3,10281076,12/09/22 19:02,PizzaSlice,1
Concession8,10281077,12/09/22 19:02,BottledWater,1
Concession8,10281077,12/09/22 19:02,SoftDrink,1
Concession1,10281078,12/09/22 19:02,SoftDrink,2
Concession1,10281078,12/09/22 19:02,Hotdog,1
Concession1,10281078,12/09/22 19:02,Hamburger,1
Concession1,10281078,12/09/22 19:02,Fries,1
Concession1,10281079,12/09/22 19:02,BottledWater,2
Concession5,10281080,12/09/22 19:02,Beer,2
Concession5,10281080,12/09/22 19:02,Hotdog,1
Concession5,10281080,12/09/22 19:02,PizzaSlice,1
Concession1,10281081,12/09/22 19:02,BottledWater,1
Concession1,10281081,12/09/22 19:02,Beer,1
Concession1,10281081,12/09/22 19:02,Hotdog,1
Concession4,10281082,12/09/22 19:02,Hamburger,1
Concession4,10281082,12/09/22 19:02,PizzaSlice,2
Concession1,10281083,12/09/22 19:02,Hamburger,1
Concession1,10281083,12/09/22 19:02,PizzaSlice,1
Concession4,10281084,12/09/22 19:02,BottledWater,1
Concession4,10281084,12/09/22 19:02,Beer,1
Concession6,10281085,12/09/22 19:02,BottledWater,2
Concession6,10281085,12/09/22 19:02,Hotdog,2
Concession6,10281085,12/09/22 19:02,PizzaSlice,2
Concession3,10281086,12/09/22 19:02,Beer,2
Concession8,10281087,12/09/22 19:02,Hotdog,1
Concession8,10281087,12/09/22 19:02,PizzaSlice,1
Concession8,10281087,12/09/22 19:02,Fries,1
Concession3,10281088,12/09/22 19:02,BottledWater,1
Concession3,10281088,12/09/22 19:02,Beer,2
Concession7,10281089,12/09/22 19:03,BottledWater,1
Concession7,10281089,12/09/22 19:03,SoftDrink,1
Concession7,10281089,12/09/22 19:03,Beer,2
Concession7,10281089,12/09/22 19:03,PizzaSlice,3
Concession7,10281089,12/09/22 19:03,Fries,1
Concession7,10281090,12/09/22 19:03,BottledWater,1
Concession7,10281090,12/09/22 19:03,Beer,1
Concession7,10281091,12/09/22 19:03,BottledWater,2
Concession7,10281091,12/09/22 19:03,Beer,1
Concession7,10281091,12/09/22 19:03,Hamburger,1
Concession7,10281091,12/09/22 19:03,PizzaSlice,4
Concession7,10281091,12/09/22 19:03,Fries,1
Concession7,10281092,12/09/22 19:03,Beer,1
Concession7,10281092,12/09/22 19:03,Hotdog,1
Concession1,10281093,12/09/22 19:03,BottledWater,3
Concession1,10281093,12/09/22 19:03,SoftDrink,2
Concession1,10281093,12/09/22 19:03,Beer,1
Concession1,10281093,12/09/22 19:03,Hamburger,2
Concession1,10281093,12/09/22 19:03,PizzaSlice,1
Concession8,10281094,12/09/22 19:03,BottledWater,1
Concession8,10281094,12/09/22 19:03,SoftDrink,2
Concession8,10281094,12/09/22 19:03,Beer,1
Concession5,10281095,12/09/22 19:03,Hotdog,1
Concession5,10281095,12/09/22 19:03,PizzaSlice,1
Concession1,10281096,12/09/22 19:03,BottledWater,4
Concession1,10281096,12/09/22 19:03,PizzaSlice,1
Concession1,10281096,12/09/22 19:03,Fries,1
Concession4,10281098,12/09/22 19:03,Beer,2
Concession4,10281098,12/09/22 19:03,Hotdog,1
Concession4,10281098,12/09/22 19:03,Hamburger,2
Concession4,10281098,12/09/22 19:03,PizzaSlice,1
Concession2,10281099,12/09/22 19:03,BottledWater,1
Concession1,10281100,12/09/22 19:03,BottledWater,1
Concession1,10281100,12/09/22 19:03,SoftDrink,1
Concession1,10281100,12/09/22 19:03,Hamburger,1
Concession6,10281101,12/09/22 19:03,BottledWater,1
Concession6,10281101,12/09/22 19:03,Beer,1
Concession8,10281102,12/09/22 19:03,BottledWater,1
Concession8,10281102,12/09/22 19:03,SoftDrink,1
Concession8,10281102,12/09/22 19:03,Hamburger,1
Concession8,10281102,12/09/22 19:03,PizzaSlice,3
Concession8,10281102,12/09/22 19:03,Fries,2
Concession7,10281103,12/09/22 19:03,BottledWater,2
Concession7,10281103,12/09/22 19:03,SoftDrink,1
Concession7,10281103,12/09/22 19:03,Hotdog,4
Concession7,10281103,12/09/22 19:03,PizzaSlice,1
Concession7,10281103,12/09/22 19:03,Fries,1
Concession8,10281104,12/09/22 19:03,Hotdog,4
Concession8,10281104,12/09/22 19:03,PizzaSlice,1
Concession8,10281104,12/09/22 19:03,Fries,2
Concession6,10281105,12/09/22 19:03,BottledWater,1
Concession6,10281105,12/09/22 19:03,Fries,1
Concession3,10281106,12/09/22 19:03,BottledWater,1
Concession3,10281106,12/09/22 19:03,Beer,2
Concession1,10281107,12/09/22 19:04,Hamburger,1
Concession1,10281107,12/09/22 19:04,PizzaSlice,1
Concession7,10281108,12/09/22 19:04,BottledWater,3
Concession7,10281108,12/09/22 19:04,Beer,1
Concession7,10281108,12/09/22 19:04,Hotdog,1
Concession5,10281109,12/09/22 19:04,Beer,1
Concession5,10281109,12/09/22 19:04,PizzaSlice,1
Concession6,10281110,12/09/22 19:04,BottledWater,1
Concession6,10281110,12/09/22 19:04,Fries,1
Concession5,10281112,12/09/22 19:04,Hotdog,2
Concession5,10281112,12/09/22 19:04,Hamburger,1
Concession5,10281112,12/09/22 19:04,Fries,1
Concession4,10281113,12/09/22 19:04,Beer,1
Concession1,10281114,12/09/22 19:04,BottledWater,1
Concession1,10281114,12/09/22 19:04,SoftDrink,2
Concession1,10281114,12/09/22 19:04,Hamburger,1
Concession1,10281114,12/09/22 19:04,PizzaSlice,1
Concession1,10281115,12/09/22 19:04,SoftDrink,3
Concession1,10281115,12/09/22 19:04,Beer,1
Concession5,10281116,12/09/22 19:04,Beer,1
Concession1,10281117,12/09/22 19:04,Beer,1
Concession7,10281118,12/09/22 19:04,BottledWater,1
Concession7,10281118,12/09/22 19:04,Beer,1
Concession7,10281118,12/09/22 19:04,Hotdog,3
Concession2,10281119,12/09/22 19:04,BottledWater,1
Concession3,10281120,12/09/22 19:04,Beer,1
Concession8,10281121,12/09/22 19:04,BottledWater,2
Concession7,10281123,12/09/22 19:04,BottledWater,1
Concession7,10281123,12/09/22 19:04,Beer,1
Concession7,10281123,12/09/22 19:04,Hotdog,1
Concession7,10281123,12/09/22 19:04,PizzaSlice,3
Concession8,10281124,12/09/22 19:04,BottledWater,3
Concession8,10281124,12/09/22 19:04,SoftDrink,1
Concession8,10281124,12/09/22 19:04,PizzaSlice,1
Concession8,10281124,12/09/22 19:04,Fries,2
Concession5,10281125,12/09/22 19:04,Hamburger,1
Concession5,10281125,12/09/22 19:04,PizzaSlice,1
Concession5,10281125,12/09/22 19:04,Fries,1
Concession6,10281126,12/09/22 19:05,BottledWater,2
Concession6,10281126,12/09/22 19:05,Hotdog,2
Concession6,10281126,12/09/22 19:05,PizzaSlice,2
Concession6,10281126,12/09/22 19:05,Fries,1
Concession4,10281127,12/09/22 19:05,Beer,2
Concession1,10281128,12/09/22 19:05,Hotdog,1
Concession1,10281128,12/09/22 19:05,Hamburger,1
Concession1,10281128,12/09/22 19:05,PizzaSlice,3
Concession1,10281128,12/09/22 19:05,Fries,1
Concession5,10281129,12/09/22 19:05,Beer,1
Concession5,10281129,12/09/22 19:05,Hotdog,1
Concession5,10281129,12/09/22 19:05,Hamburger,1
Concession5,10281129,12/09/22 19:05,PizzaSlice,1
Concession2,10281130,12/09/22 19:05,Hotdog,1
Concession2,10281130,12/09/22 19:05,Hamburger,1
Concession2,10281130,12/09/22 19:05,PizzaSlice,1
Concession2,10281130,12/09/22 19:05,Fries,1
Concession3,10281131,12/09/22 19:05,Beer,2
Concession3,10281131,12/09/22 19:05,Hotdog,2
Concession3,10281131,12/09/22 19:05,PizzaSlice,1
Concession5,10281132,12/09/22 19:05,Beer,2
Concession1,10281133,12/09/22 19:05,SoftDrink,1
Concession1,10281133,12/09/22 19:05,Beer,1
Concession1,10281133,12/09/22 19:05,Hamburger,1
Concession1,10281133,12/09/22 19:05,PizzaSlice,1
Concession1,10281134,12/09/22 19:05,BottledWater,1
Concession1,10281134,12/09/22 19:05,SoftDrink,1
Concession1,10281134,12/09/22 19:05,Hotdog,2
Concession1,10281134,12/09/22 19:05,Hamburger,1
Concession1,10281134,12/09/22 19:05,PizzaSlice,1
Concession1,10281134,12/09/22 19:05,Fries,1
Concession6,10281135,12/09/22 19:05,BottledWater,1
Concession6,10281135,12/09/22 19:05,Beer,2
Concession6,10281135,12/09/22 19:05,Fries,2
Concession5,10281136,12/09/22 19:05,BottledWater,1
Concession5,10281136,12/09/22 19:05,Beer,2
Concession7,10281137,12/09/22 19:05,BottledWater,1
Concession7,10281137,12/09/22 19:05,Beer,1
Concession7,10281137,12/09/22 19:05,Fries,1
Concession2,10281138,12/09/22 19:06,BottledWater,1
Concession2,10281138,12/09/22 19:06,SoftDrink,1
Concession2,10281138,12/09/22 19:06,Beer,1
Concession2,10281138,12/09/22 19:06,Hamburger,1
Concession2,10281138,12/09/22 19:06,PizzaSlice,1
Concession7,10281139,12/09/22 19:06,BottledWater,2
Concession7,10281139,12/09/22 19:06,SoftDrink,1
Concession7,10281139,12/09/22 19:06,Hamburger,1
Concession7,10281139,12/09/22 19:06,PizzaSlice,1
Concession7,10281139,12/09/22 19:06,Fries,1
Concession1,10281140,12/09/22 19:06,SoftDrink,1
Concession1,10281140,12/09/22 19:06,Beer,1
Concession1,10281140,12/09/22 19:06,Hotdog,2
Concession1,10281140,12/09/22 19:06,Hamburger,1
Concession1,10281140,12/09/22 19:06,PizzaSlice,1
Concession7,10281141,12/09/22 19:06,BottledWater,2
Concession7,10281141,12/09/22 19:06,SoftDrink,1
Concession7,10281141,12/09/22 19:06,Beer,1
Concession7,10281141,12/09/22 19:06,Hotdog,3
Concession7,10281141,12/09/22 19:06,PizzaSlice,1
Concession7,10281141,12/09/22 19:06,Fries,1
Concession3,10281142,12/09/22 19:06,SoftDrink,1
Concession3,10281142,12/09/22 19:06,Hamburger,1
Concession3,10281142,12/09/22 19:06,PizzaSlice,1
Concession3,10281142,12/09/22 19:06,Fries,1
Concession7,10281143,12/09/22 19:06,BottledWater,2
Concession7,10281143,12/09/22 19:06,Hotdog,2
Concession7,10281143,12/09/22 19:06,PizzaSlice,2
Concession7,10281143,12/09/22 19:06,Fries,1
Concession4,10281144,12/09/22 19:06,Beer,2
Concession5,10281145,12/09/22 19:06,Beer,1
Concession5,10281145,12/09/22 19:06,Hotdog,1
Concession5,10281145,12/09/22 19:06,Hamburger,2
Concession5,10281145,12/09/22 19:06,PizzaSlice,1
Concession5,10281145,12/09/22 19:06,Fries,1
Concession4,10281146,12/09/22 19:06,Beer,1
Concession5,10281147,12/09/22 19:06,Beer,1
Concession5,10281147,12/09/22 19:06,Hamburger,1
Concession5,10281147,12/09/22 19:06,PizzaSlice,1
Concession5,10281147,12/09/22 19:06,Fries,1
Concession2,10281148,12/09/22 19:06,BottledWater,1
Concession1,10281149,12/09/22 19:06,BottledWater,1
Concession1,10281149,12/09/22 19:06,Beer,1
Concession1,10281149,12/09/22 19:06,Hamburger,1
Concession1,10281149,12/09/22 19:06,PizzaSlice,1
Concession5,10281150,12/09/22 19:06,Beer,1
Concession7,10281151,12/09/22 19:06,BottledWater,1
Concession7,10281151,12/09/22 19:06,SoftDrink,1
Concession7,10281151,12/09/22 19:06,Beer,1
Concession7,10281151,12/09/22 19:06,Hotdog,2
Concession7,10281151,12/09/22 19:06,PizzaSlice,1
Concession3,10281152,12/09/22 19:06,BottledWater,1
Concession3,10281152,12/09/22 19:06,Beer,1
Concession2,10281153,12/09/22 19:06,BottledWater,1
Concession2,10281153,12/09/22 19:06,Beer,1
Concession3,10281154,12/09/22 19:06,Beer,2
Concession2,10281155,12/09/22 19:06,BottledWater,1
Concession2,10281155,12/09/22 19:06,SoftDrink,1
Concession5,10281156,12/09/22 19:06,Hotdog,1
Concession1,10281157,12/09/22 19:06,BottledWater,2
Concession1,10281157,12/09/22 19:06,SoftDrink,1
Concession1,10281157,12/09/22 19:06,Beer,1
Concession1,10281157,12/09/22 19:06,Hamburger,1
Concession1,10281157,12/09/22 19:06,Fries,1
Concession8,10281158,12/09/22 19:07,BottledWater,1
Concession8,10281158,12/09/22 19:07,Hotdog,2
Concession8,10281158,12/09/22 19:07,Hamburger,1
Concession8,10281158,12/09/22 19:07,PizzaSlice,1
Concession5,10281159,12/09/22 19:07,BottledWater,2
Concession5,10281159,12/09/22 19:07,SoftDrink,1
Concession5,10281159,12/09/22 19:07,Beer,2
Concession5,10281159,12/09/22 19:07,Hotdog,4
Concession5,10281159,12/09/22 19:07,Hamburger,3
Concession5,10281159,12/09/22 19:07,PizzaSlice,2
Concession5,10281159,12/09/22 19:07,Fries,1
Concession8,10281161,12/09/22 19:07,BottledWater,1
Concession8,10281161,12/09/22 19:07,Hotdog,1
Concession8,10281162,12/09/22 19:07,SoftDrink,2
Concession8,10281162,12/09/22 19:07,Hotdog,4
Concession8,10281162,12/09/22 19:07,Hamburger,1
Concession8,10281162,12/09/22 19:07,PizzaSlice,1
Concession3,10281163,12/09/22 19:07,Beer,1
Concession2,10281164,12/09/22 19:07,SoftDrink,1
Concession7,10281165,12/09/22 19:07,BottledWater,1
Concession7,10281165,12/09/22 19:07,Beer,1
Concession2,10281166,12/09/22 19:07,Beer,2
Concession5,10281167,12/09/22 19:07,Fries,1
Concession8,10281168,12/09/22 19:07,PizzaSlice,1
Concession1,10281169,12/09/22 19:07,Hotdog,2
Concession1,10281169,12/09/22 19:07,Hamburger,3
Concession1,10281169,12/09/22 19:07,PizzaSlice,4
Concession2,10281170,12/09/22 19:07,BottledWater,2
Concession2,10281170,12/09/22 19:07,Beer,1
Concession2,10281170,12/09/22 19:07,Hamburger,2
Concession2,10281170,12/09/22 19:07,PizzaSlice,1
Concession3,10281171,12/09/22 19:07,BottledWater,1
Concession3,10281171,12/09/22 19:07,Beer,1
Concession6,10281172,12/09/22 19:07,BottledWater,1
Concession6,10281172,12/09/22 19:07,Beer,1
Concession1,10281173,12/09/22 19:07,BottledWater,1
Concession2,10281174,12/09/22 19:07,BottledWater,1
Concession2,10281174,12/09/22 19:07,Beer,2
Concession2,10281174,12/09/22 19:07,Hotdog,5
Concession2,10281174,12/09/22 19:07,Hamburger,1
Concession2,10281174,12/09/22 19:07,PizzaSlice,1
Concession2,10281174,12/09/22 19:07,Fries,1
Concession5,10281175,12/09/22 19:07,Beer,1
Concession7,10281176,12/09/22 19:07,Beer,1
Concession7,10281176,12/09/22 19:07,Hotdog,2
Concession7,10281176,12/09/22 19:07,Fries,1
Concession6,10281177,12/09/22 19:07,BottledWater,2
Concession6,10281177,12/09/22 19:07,Beer,2
Concession6,10281177,12/09/22 19:07,Hotdog,1
Concession6,10281177,12/09/22 19:07,Hamburger,1
Concession6,10281177,12/09/22 19:07,PizzaSlice,2
Concession6,10281177,12/09/22 19:07,Fries,1
Concession8,10281178,12/09/22 19:07,BottledWater,3
Concession8,10281178,12/09/22 19:07,SoftDrink,1
Concession5,10281179,12/09/22 19:07,BottledWater,1
Concession5,10281179,12/09/22 19:07,Beer,1
Concession5,10281179,12/09/22 19:07,Hotdog,2
Concession5,10281179,12/09/22 19:07,Hamburger,3
Concession5,10281179,12/09/22 19:07,PizzaSlice,1
Concession5,10281179,12/09/22 19:07,Fries,1
Concession4,10281181,12/09/22 19:07,Hotdog,1
Concession4,10281181,12/09/22 19:07,Hamburger,1
Concession4,10281181,12/09/22 19:07,PizzaSlice,2
Concession6,10281182,12/09/22 19:07,BottledWater,1
Concession6,10281182,12/09/22 19:07,SoftDrink,2
Concession1,10281183,12/09/22 19:07,Hotdog,1
Concession1,10281183,12/09/22 19:07,Hamburger,1
Concession1,10281183,12/09/22 19:07,Fries,1
